IV,C,DV,Other
,,,
TIME (SEC),FUEL WEIGHT (LBS),POINTS,M2 max value is set to 1.5 (m2_max)
0.325,5,2.1973076923076924,BOXSCORE : (2.5)
0.325,6,2.2357692307692307,BOXSCORE : (2.5)
0.325,7,2.274230769230769,BOXSCORE : (2.5)
0.325,8,2.312692307692308,BOXSCORE : (2.5)
0.325,9,2.351153846153846,BOXSCORE : (2.5)
0.326,1,2.043476923076923,BOXSCORE : (2.5)
0.326,2,2.0819384615384617,BOXSCORE : (2.5)
0.326,3,2.1204,BOXSCORE : (2.5)
0.326,4,2.1588615384615384,BOXSCORE : (2.5)
0.326,5,2.1973230769230767,BOXSCORE : (2.5)
0.326,6,2.2357846153846155,BOXSCORE : (2.5)
0.326,7,2.274246153846154,BOXSCORE : (2.5)
0.326,8,2.312707692307692,BOXSCORE : (2.5)
0.326,9,2.351169230769231,BOXSCORE : (2.5)
0.327,1,2.0434923076923077,BOXSCORE : (2.5)
0.327,2,2.081953846153846,BOXSCORE : (2.5)
0.327,3,2.120415384615385,BOXSCORE : (2.5)
0.327,4,2.158876923076923,BOXSCORE : (2.5)
0.327,5,2.1973384615384615,BOXSCORE : (2.5)
0.327,6,2.2358,BOXSCORE : (2.5)
0.327,7,2.2742615384615386,BOXSCORE : (2.5)
0.327,8,2.312723076923077,BOXSCORE : (2.5)
0.327,9,2.351184615384615,BOXSCORE : (2.5)
0.328,1,2.0435076923076925,BOXSCORE : (2.5)
0.328,2,2.081969230769231,BOXSCORE : (2.5)
0.328,3,2.120430769230769,BOXSCORE : (2.5)
0.328,4,2.158892307692308,BOXSCORE : (2.5)
0.328,5,2.197353846153846,BOXSCORE : (2.5)
0.328,6,2.2358153846153845,BOXSCORE : (2.5)
0.328,7,2.274276923076923,BOXSCORE : (2.5)
0.328,8,2.3127384615384616,BOXSCORE : (2.5)
0.328,9,2.3512,BOXSCORE : (2.5)
0.329,1,2.0435230769230768,BOXSCORE : (2.5)
0.329,2,2.0819846153846155,BOXSCORE : (2.5)
0.329,3,2.120446153846154,BOXSCORE : (2.5)
0.329,4,2.158907692307692,BOXSCORE : (2.5)
0.329,5,2.197369230769231,BOXSCORE : (2.5)
0.329,6,2.2358307692307693,BOXSCORE : (2.5)
0.329,7,2.2742923076923076,BOXSCORE : (2.5)
0.329,8,2.3127538461538464,BOXSCORE : (2.5)
0.329,9,2.3512153846153847,BOXSCORE : (2.5)
0.33,1,2.0435384615384615,BOXSCORE : (2.5)
0.33,2,2.082,BOXSCORE : (2.5)
0.33,3,2.1204615384615386,BOXSCORE : (2.5)
0.33,4,2.158923076923077,BOXSCORE : (2.5)
0.33,5,2.1973846153846153,BOXSCORE : (2.5)
0.33,6,2.235846153846154,BOXSCORE : (2.5)
0.33,7,2.2743076923076924,BOXSCORE : (2.5)
0.33,8,2.3127692307692307,BOXSCORE : (2.5)
0.33,9,2.351230769230769,BOXSCORE : (2.5)
0.331,1,2.0435538461538463,BOXSCORE : (2.5)
0.331,2,2.0820153846153846,BOXSCORE : (2.5)
0.331,3,2.120476923076923,BOXSCORE : (2.5)
0.331,4,2.1589384615384617,BOXSCORE : (2.5)
0.331,5,2.1974,BOXSCORE : (2.5)
0.331,6,2.2358615384615383,BOXSCORE : (2.5)
0.331,7,2.2743230769230767,BOXSCORE : (2.5)
0.331,8,2.3127846153846154,BOXSCORE : (2.5)
0.331,9,2.3512461538461538,BOXSCORE : (2.5)
0.332,1,2.0435692307692306,BOXSCORE : (2.5)
0.332,2,2.0820307692307694,BOXSCORE : (2.5)
0.332,3,2.1204923076923077,BOXSCORE : (2.5)
0.332,4,2.158953846153846,BOXSCORE : (2.5)
0.332,5,2.1974153846153848,BOXSCORE : (2.5)
0.332,6,2.235876923076923,BOXSCORE : (2.5)
0.332,7,2.2743384615384614,BOXSCORE : (2.5)
0.332,8,2.3128,BOXSCORE : (2.5)
0.332,9,2.3512615384615385,BOXSCORE : (2.5)
0.333,1,2.0435846153846153,BOXSCORE : (2.5)
0.333,2,2.0820461538461537,BOXSCORE : (2.5)
0.333,3,2.1205076923076924,BOXSCORE : (2.5)
0.333,4,2.1589692307692308,BOXSCORE : (2.5)
0.333,5,2.197430769230769,BOXSCORE : (2.5)
0.333,6,2.235892307692308,BOXSCORE : (2.5)
0.333,7,2.274353846153846,BOXSCORE : (2.5)
0.333,8,2.3128153846153845,BOXSCORE : (2.5)
0.333,9,2.3512769230769233,BOXSCORE : (2.5)
0.334,1,2.0436,BOXSCORE : (2.5)
0.334,2,2.0820615384615384,BOXSCORE : (2.5)
0.334,3,2.1205230769230767,BOXSCORE : (2.5)
0.334,4,2.1589846153846155,BOXSCORE : (2.5)
0.334,5,2.197446153846154,BOXSCORE : (2.5)
0.334,6,2.235907692307692,BOXSCORE : (2.5)
0.334,7,2.274369230769231,BOXSCORE : (2.5)
0.334,8,2.3128307692307692,BOXSCORE : (2.5)
0.334,9,2.3512923076923076,BOXSCORE : (2.5)
0.335,1,2.043615384615385,BOXSCORE : (2.5)
0.335,2,2.082076923076923,BOXSCORE : (2.5)
0.335,3,2.1205384615384615,BOXSCORE : (2.5)
0.335,4,2.159,BOXSCORE : (2.5)
0.335,5,2.1974615384615386,BOXSCORE : (2.5)
0.335,6,2.235923076923077,BOXSCORE : (2.5)
0.335,7,2.2743846153846152,BOXSCORE : (2.5)
0.335,8,2.312846153846154,BOXSCORE : (2.5)
0.335,9,2.3513076923076923,BOXSCORE : (2.5)
0.336,1,2.043630769230769,BOXSCORE : (2.5)
0.336,2,2.0820923076923075,BOXSCORE : (2.5)
0.336,3,2.1205538461538462,BOXSCORE : (2.5)
0.336,4,2.1590153846153846,BOXSCORE : (2.5)
0.336,5,2.197476923076923,BOXSCORE : (2.5)
0.336,6,2.2359384615384617,BOXSCORE : (2.5)
0.336,7,2.2744,BOXSCORE : (2.5)
0.336,8,2.3128615384615383,BOXSCORE : (2.5)
0.336,9,2.351323076923077,BOXSCORE : (2.5)
0.337,1,2.043646153846154,BOXSCORE : (2.5)
0.337,2,2.082107692307692,BOXSCORE : (2.5)
0.337,3,2.120569230769231,BOXSCORE : (2.5)
0.337,4,2.1590307692307693,BOXSCORE : (2.5)
0.337,5,2.1974923076923076,BOXSCORE : (2.5)
0.337,6,2.235953846153846,BOXSCORE : (2.5)
0.337,7,2.2744153846153847,BOXSCORE : (2.5)
0.337,8,2.312876923076923,BOXSCORE : (2.5)
0.337,9,2.3513384615384614,BOXSCORE : (2.5)
0.338,1,2.0436615384615386,BOXSCORE : (2.5)
0.338,2,2.082123076923077,BOXSCORE : (2.5)
0.338,3,2.1205846153846153,BOXSCORE : (2.5)
0.338,4,2.159046153846154,BOXSCORE : (2.5)
0.338,5,2.1975076923076924,BOXSCORE : (2.5)
0.338,6,2.2359692307692307,BOXSCORE : (2.5)
0.338,7,2.2744307692307695,BOXSCORE : (2.5)
0.338,8,2.312892307692308,BOXSCORE : (2.5)
0.338,9,2.351353846153846,BOXSCORE : (2.5)
0.339,1,2.043676923076923,BOXSCORE : (2.5)
0.339,2,2.0821384615384617,BOXSCORE : (2.5)
0.339,3,2.1206,BOXSCORE : (2.5)
0.339,4,2.1590615384615384,BOXSCORE : (2.5)
0.339,5,2.197523076923077,BOXSCORE : (2.5)
0.339,6,2.2359846153846155,BOXSCORE : (2.5)
0.339,7,2.274446153846154,BOXSCORE : (2.5)
0.339,8,2.312907692307692,BOXSCORE : (2.5)
0.339,9,2.351369230769231,BOXSCORE : (2.5)
0.34,1,2.0436923076923077,BOXSCORE : (2.5)
0.34,2,2.082153846153846,BOXSCORE : (2.5)
0.34,3,2.120615384615385,BOXSCORE : (2.5)
0.34,4,2.159076923076923,BOXSCORE : (2.5)
0.34,5,2.1975384615384614,BOXSCORE : (2.5)
0.34,6,2.236,BOXSCORE : (2.5)
0.34,7,2.2744615384615385,BOXSCORE : (2.5)
0.34,8,2.312923076923077,BOXSCORE : (2.5)
0.34,9,2.351384615384615,BOXSCORE : (2.5)
0.341,1,2.0437076923076924,BOXSCORE : (2.5)
0.341,2,2.0821692307692308,BOXSCORE : (2.5)
0.341,3,2.120630769230769,BOXSCORE : (2.5)
0.341,4,2.159092307692308,BOXSCORE : (2.5)
0.341,5,2.197553846153846,BOXSCORE : (2.5)
0.341,6,2.2360153846153845,BOXSCORE : (2.5)
0.341,7,2.2744769230769233,BOXSCORE : (2.5)
0.341,8,2.3129384615384616,BOXSCORE : (2.5)
0.341,9,2.3514,BOXSCORE : (2.5)
0.342,1,2.0437230769230768,BOXSCORE : (2.5)
0.342,2,2.0821846153846155,BOXSCORE : (2.5)
0.342,3,2.120646153846154,BOXSCORE : (2.5)
0.342,4,2.159107692307692,BOXSCORE : (2.5)
0.342,5,2.197569230769231,BOXSCORE : (2.5)
0.342,6,2.2360307692307693,BOXSCORE : (2.5)
0.342,7,2.2744923076923076,BOXSCORE : (2.5)
0.342,8,2.312953846153846,BOXSCORE : (2.5)
0.342,9,2.3514153846153847,BOXSCORE : (2.5)
0.343,1,2.0437384615384615,BOXSCORE : (2.5)
0.343,2,2.0822,BOXSCORE : (2.5)
0.343,3,2.1206615384615386,BOXSCORE : (2.5)
0.343,4,2.159123076923077,BOXSCORE : (2.5)
0.343,5,2.1975846153846152,BOXSCORE : (2.5)
0.343,6,2.236046153846154,BOXSCORE : (2.5)
0.343,7,2.2745076923076923,BOXSCORE : (2.5)
0.343,8,2.3129692307692307,BOXSCORE : (2.5)
0.343,9,2.3514307692307694,BOXSCORE : (2.5)
0.344,1,2.0437538461538463,BOXSCORE : (2.5)
0.344,2,2.0822153846153846,BOXSCORE : (2.5)
0.344,3,2.120676923076923,BOXSCORE : (2.5)
0.344,4,2.1591384615384617,BOXSCORE : (2.5)
0.344,5,2.1976,BOXSCORE : (2.5)
0.344,6,2.2360615384615383,BOXSCORE : (2.5)
0.344,7,2.274523076923077,BOXSCORE : (2.5)
0.344,8,2.3129846153846154,BOXSCORE : (2.5)
0.344,9,2.3514461538461537,BOXSCORE : (2.5)
0.345,1,2.0437692307692306,BOXSCORE : (2.5)
0.345,2,2.0822307692307693,BOXSCORE : (2.5)
0.345,3,2.1206923076923077,BOXSCORE : (2.5)
0.345,4,2.159153846153846,BOXSCORE : (2.5)
0.345,5,2.1976153846153847,BOXSCORE : (2.5)
0.345,6,2.236076923076923,BOXSCORE : (2.5)
0.345,7,2.2745384615384614,BOXSCORE : (2.5)
0.345,8,2.313,BOXSCORE : (2.5)
0.345,9,2.3514615384615385,BOXSCORE : (2.5)
0.346,1,2.0437846153846153,BOXSCORE : (2.5)
0.346,2,2.0822461538461536,BOXSCORE : (2.5)
0.346,3,2.1207076923076924,BOXSCORE : (2.5)
0.346,4,2.1591692307692307,BOXSCORE : (2.5)
0.346,5,2.197630769230769,BOXSCORE : (2.5)
0.346,6,2.236092307692308,BOXSCORE : (2.5)
0.346,7,2.274553846153846,BOXSCORE : (2.5)
0.346,8,2.3130153846153845,BOXSCORE : (2.5)
0.346,9,2.3514769230769232,BOXSCORE : (2.5)
0.347,1,2.0438,BOXSCORE : (2.5)
0.347,2,2.0822615384615384,BOXSCORE : (2.5)
0.347,3,2.1207230769230767,BOXSCORE : (2.5)
0.347,4,2.1591846153846155,BOXSCORE : (2.5)
0.347,5,2.197646153846154,BOXSCORE : (2.5)
0.347,6,2.236107692307692,BOXSCORE : (2.5)
0.347,7,2.274569230769231,BOXSCORE : (2.5)
0.347,8,2.3130307692307692,BOXSCORE : (2.5)
0.347,9,2.3514923076923075,BOXSCORE : (2.5)
0.348,1,2.043815384615385,BOXSCORE : (2.5)
0.348,2,2.082276923076923,BOXSCORE : (2.5)
0.348,3,2.1207384615384615,BOXSCORE : (2.5)
0.348,4,2.1592,BOXSCORE : (2.5)
0.348,5,2.1976615384615386,BOXSCORE : (2.5)
0.348,6,2.236123076923077,BOXSCORE : (2.5)
0.348,7,2.274584615384615,BOXSCORE : (2.5)
0.348,8,2.313046153846154,BOXSCORE : (2.5)
0.348,9,2.3515076923076923,BOXSCORE : (2.5)
0.349,1,2.043830769230769,BOXSCORE : (2.5)
0.349,2,2.082292307692308,BOXSCORE : (2.5)
0.349,3,2.120753846153846,BOXSCORE : (2.5)
0.349,4,2.1592153846153845,BOXSCORE : (2.5)
0.349,5,2.197676923076923,BOXSCORE : (2.5)
0.349,6,2.2361384615384616,BOXSCORE : (2.5)
0.349,7,2.2746,BOXSCORE : (2.5)
0.349,8,2.3130615384615383,BOXSCORE : (2.5)
0.349,9,2.351523076923077,BOXSCORE : (2.5)
0.35,1,2.043846153846154,BOXSCORE : (2.5)
0.35,2,2.082307692307692,BOXSCORE : (2.5)
0.35,3,2.120769230769231,BOXSCORE : (2.5)
0.35,4,2.1592307692307693,BOXSCORE : (2.5)
0.35,5,2.1976923076923076,BOXSCORE : (2.5)
0.35,6,2.236153846153846,BOXSCORE : (2.5)
0.35,7,2.2746153846153847,BOXSCORE : (2.5)
0.35,8,2.313076923076923,BOXSCORE : (2.5)
0.35,9,2.3515384615384614,BOXSCORE : (2.5)
0.351,1,2.0438615384615386,BOXSCORE : (2.5)
0.351,2,2.082323076923077,BOXSCORE : (2.5)
0.351,3,2.1207846153846153,BOXSCORE : (2.5)
0.351,4,2.159246153846154,BOXSCORE : (2.5)
0.351,5,2.1977076923076924,BOXSCORE : (2.5)
0.351,6,2.2361692307692307,BOXSCORE : (2.5)
0.351,7,2.274630769230769,BOXSCORE : (2.5)
0.351,8,2.313092307692308,BOXSCORE : (2.5)
0.351,9,2.351553846153846,BOXSCORE : (2.5)
0.352,1,2.043876923076923,BOXSCORE : (2.5)
0.352,2,2.0823384615384617,BOXSCORE : (2.5)
0.352,3,2.1208,BOXSCORE : (2.5)
0.352,4,2.1592615384615383,BOXSCORE : (2.5)
0.352,5,2.197723076923077,BOXSCORE : (2.5)
0.352,6,2.2361846153846154,BOXSCORE : (2.5)
0.352,7,2.2746461538461538,BOXSCORE : (2.5)
0.352,8,2.3131076923076925,BOXSCORE : (2.5)
0.352,9,2.351569230769231,BOXSCORE : (2.5)
0.353,1,2.0438923076923077,BOXSCORE : (2.5)
0.353,2,2.082353846153846,BOXSCORE : (2.5)
0.353,3,2.1208153846153848,BOXSCORE : (2.5)
0.353,4,2.159276923076923,BOXSCORE : (2.5)
0.353,5,2.1977384615384614,BOXSCORE : (2.5)
0.353,6,2.2362,BOXSCORE : (2.5)
0.353,7,2.2746615384615385,BOXSCORE : (2.5)
0.353,8,2.313123076923077,BOXSCORE : (2.5)
0.353,9,2.351584615384615,BOXSCORE : (2.5)
0.354,1,2.0439076923076924,BOXSCORE : (2.5)
0.354,2,2.0823692307692308,BOXSCORE : (2.5)
0.354,3,2.120830769230769,BOXSCORE : (2.5)
0.354,4,2.159292307692308,BOXSCORE : (2.5)
0.354,5,2.197753846153846,BOXSCORE : (2.5)
0.354,6,2.2362153846153845,BOXSCORE : (2.5)
0.354,7,2.2746769230769233,BOXSCORE : (2.5)
0.354,8,2.3131384615384616,BOXSCORE : (2.5)
0.354,9,2.3516,BOXSCORE : (2.5)
0.355,1,2.0439230769230767,BOXSCORE : (2.5)
0.355,2,2.0823846153846155,BOXSCORE : (2.5)
0.355,3,2.120846153846154,BOXSCORE : (2.5)
0.355,4,2.159307692307692,BOXSCORE : (2.5)
0.355,5,2.197769230769231,BOXSCORE : (2.5)
0.355,6,2.2362307692307692,BOXSCORE : (2.5)
0.355,7,2.2746923076923076,BOXSCORE : (2.5)
0.355,8,2.3131538461538463,BOXSCORE : (2.5)
0.355,9,2.3516153846153847,BOXSCORE : (2.5)
0.356,1,2.0439384615384615,BOXSCORE : (2.5)
0.356,2,2.0824,BOXSCORE : (2.5)
0.356,3,2.1208615384615386,BOXSCORE : (2.5)
0.356,4,2.159323076923077,BOXSCORE : (2.5)
0.356,5,2.1977846153846152,BOXSCORE : (2.5)
0.356,6,2.236246153846154,BOXSCORE : (2.5)
0.356,7,2.2747076923076923,BOXSCORE : (2.5)
0.356,8,2.3131692307692306,BOXSCORE : (2.5)
0.356,9,2.3516307692307694,BOXSCORE : (2.5)
0.357,1,2.0439538461538462,BOXSCORE : (2.5)
0.357,2,2.0824153846153846,BOXSCORE : (2.5)
0.357,3,2.120876923076923,BOXSCORE : (2.5)
0.357,4,2.1593384615384617,BOXSCORE : (2.5)
0.357,5,2.1978,BOXSCORE : (2.5)
0.357,6,2.2362615384615383,BOXSCORE : (2.5)
0.357,7,2.274723076923077,BOXSCORE : (2.5)
0.357,8,2.3131846153846154,BOXSCORE : (2.5)
0.357,9,2.3516461538461537,BOXSCORE : (2.5)
0.358,1,2.043969230769231,BOXSCORE : (2.5)
0.358,2,2.0824307692307693,BOXSCORE : (2.5)
0.358,3,2.1208923076923076,BOXSCORE : (2.5)
0.358,4,2.159353846153846,BOXSCORE : (2.5)
0.358,5,2.1978153846153847,BOXSCORE : (2.5)
0.358,6,2.236276923076923,BOXSCORE : (2.5)
0.358,7,2.2747384615384614,BOXSCORE : (2.5)
0.358,8,2.3132,BOXSCORE : (2.5)
0.358,9,2.3516615384615385,BOXSCORE : (2.5)
0.359,1,2.0439846153846153,BOXSCORE : (2.5)
0.359,2,2.082446153846154,BOXSCORE : (2.5)
0.359,3,2.1209076923076924,BOXSCORE : (2.5)
0.359,4,2.1593692307692307,BOXSCORE : (2.5)
0.359,5,2.197830769230769,BOXSCORE : (2.5)
0.359,6,2.236292307692308,BOXSCORE : (2.5)
0.359,7,2.274753846153846,BOXSCORE : (2.5)
0.359,8,2.3132153846153845,BOXSCORE : (2.5)
0.359,9,2.351676923076923,BOXSCORE : (2.5)
0.36,1,2.044,BOXSCORE : (2.5)
0.36,2,2.0824615384615384,BOXSCORE : (2.5)
0.36,3,2.120923076923077,BOXSCORE : (2.5)
0.36,4,2.1593846153846155,BOXSCORE : (2.5)
0.36,5,2.197846153846154,BOXSCORE : (2.5)
0.36,6,2.236307692307692,BOXSCORE : (2.5)
0.36,7,2.274769230769231,BOXSCORE : (2.5)
0.36,8,2.313230769230769,BOXSCORE : (2.5)
0.36,9,2.3516923076923075,BOXSCORE : (2.5)
0.361,1,2.044015384615385,BOXSCORE : (2.5)
0.361,2,2.082476923076923,BOXSCORE : (2.5)
0.361,3,2.1209384615384614,BOXSCORE : (2.5)
0.361,4,2.1594,BOXSCORE : (2.5)
0.361,5,2.1978615384615385,BOXSCORE : (2.5)
0.361,6,2.236323076923077,BOXSCORE : (2.5)
0.361,7,2.2747846153846156,BOXSCORE : (2.5)
0.361,8,2.313246153846154,BOXSCORE : (2.5)
0.361,9,2.3517076923076923,BOXSCORE : (2.5)
0.362,1,2.044030769230769,BOXSCORE : (2.5)
0.362,2,2.082492307692308,BOXSCORE : (2.5)
0.362,3,2.120953846153846,BOXSCORE : (2.5)
0.362,4,2.1594153846153845,BOXSCORE : (2.5)
0.362,5,2.1978769230769233,BOXSCORE : (2.5)
0.362,6,2.2363384615384616,BOXSCORE : (2.5)
0.362,7,2.2748,BOXSCORE : (2.5)
0.362,8,2.3132615384615383,BOXSCORE : (2.5)
0.362,9,2.351723076923077,BOXSCORE : (2.5)
0.363,1,2.044046153846154,BOXSCORE : (2.5)
0.363,2,2.082507692307692,BOXSCORE : (2.5)
0.363,3,2.120969230769231,BOXSCORE : (2.5)
0.363,4,2.1594307692307693,BOXSCORE : (2.5)
0.363,5,2.1978923076923076,BOXSCORE : (2.5)
0.363,6,2.2363538461538464,BOXSCORE : (2.5)
0.363,7,2.2748153846153847,BOXSCORE : (2.5)
0.363,8,2.313276923076923,BOXSCORE : (2.5)
0.363,9,2.3517384615384613,BOXSCORE : (2.5)
0.364,1,2.0440615384615386,BOXSCORE : (2.5)
0.364,2,2.082523076923077,BOXSCORE : (2.5)
0.364,3,2.1209846153846152,BOXSCORE : (2.5)
0.364,4,2.159446153846154,BOXSCORE : (2.5)
0.364,5,2.1979076923076923,BOXSCORE : (2.5)
0.364,6,2.2363692307692307,BOXSCORE : (2.5)
0.364,7,2.2748307692307694,BOXSCORE : (2.5)
0.364,8,2.3132923076923078,BOXSCORE : (2.5)
0.364,9,2.351753846153846,BOXSCORE : (2.5)
0.365,1,2.044076923076923,BOXSCORE : (2.5)
0.365,2,2.0825384615384617,BOXSCORE : (2.5)
0.365,3,2.121,BOXSCORE : (2.5)
0.365,4,2.1594615384615383,BOXSCORE : (2.5)
0.365,5,2.197923076923077,BOXSCORE : (2.5)
0.365,6,2.2363846153846154,BOXSCORE : (2.5)
0.365,7,2.2748461538461537,BOXSCORE : (2.5)
0.365,8,2.3133076923076925,BOXSCORE : (2.5)
0.365,9,2.351769230769231,BOXSCORE : (2.5)
0.366,1,2.0440923076923077,BOXSCORE : (2.5)
0.366,2,2.082553846153846,BOXSCORE : (2.5)
0.366,3,2.1210153846153847,BOXSCORE : (2.5)
0.366,4,2.159476923076923,BOXSCORE : (2.5)
0.366,5,2.1979384615384614,BOXSCORE : (2.5)
0.366,6,2.2364,BOXSCORE : (2.5)
0.366,7,2.2748615384615385,BOXSCORE : (2.5)
0.366,8,2.313323076923077,BOXSCORE : (2.5)
0.366,9,2.3517846153846156,BOXSCORE : (2.5)
0.367,1,2.0441076923076924,BOXSCORE : (2.5)
0.367,2,2.0825692307692307,BOXSCORE : (2.5)
0.367,3,2.121030769230769,BOXSCORE : (2.5)
0.367,4,2.159492307692308,BOXSCORE : (2.5)
0.367,5,2.197953846153846,BOXSCORE : (2.5)
0.367,6,2.2364153846153845,BOXSCORE : (2.5)
0.367,7,2.2748769230769232,BOXSCORE : (2.5)
0.367,8,2.3133384615384616,BOXSCORE : (2.5)
0.367,9,2.3518,BOXSCORE : (2.5)
0.368,1,2.0441230769230767,BOXSCORE : (2.5)
0.368,2,2.0825846153846155,BOXSCORE : (2.5)
0.368,3,2.121046153846154,BOXSCORE : (2.5)
0.368,4,2.159507692307692,BOXSCORE : (2.5)
0.368,5,2.197969230769231,BOXSCORE : (2.5)
0.368,6,2.2364307692307692,BOXSCORE : (2.5)
0.368,7,2.2748923076923075,BOXSCORE : (2.5)
0.368,8,2.3133538461538463,BOXSCORE : (2.5)
0.368,9,2.3518153846153846,BOXSCORE : (2.5)
0.369,1,2.0441384615384615,BOXSCORE : (2.5)
0.369,2,2.0826000000000002,BOXSCORE : (2.5)
0.369,3,2.1210615384615386,BOXSCORE : (2.5)
0.369,4,2.159523076923077,BOXSCORE : (2.5)
0.369,5,2.197984615384615,BOXSCORE : (2.5)
0.369,6,2.236446153846154,BOXSCORE : (2.5)
0.369,7,2.2749076923076923,BOXSCORE : (2.5)
0.369,8,2.3133692307692306,BOXSCORE : (2.5)
0.369,9,2.3518307692307694,BOXSCORE : (2.5)
0.37,1,2.044153846153846,BOXSCORE : (2.5)
0.37,2,2.0826153846153845,BOXSCORE : (2.5)
0.37,3,2.121076923076923,BOXSCORE : (2.5)
0.37,4,2.1595384615384616,BOXSCORE : (2.5)
0.37,5,2.198,BOXSCORE : (2.5)
0.37,6,2.2364615384615383,BOXSCORE : (2.5)
0.37,7,2.274923076923077,BOXSCORE : (2.5)
0.37,8,2.3133846153846154,BOXSCORE : (2.5)
0.37,9,2.3518461538461537,BOXSCORE : (2.5)
0.371,1,2.044169230769231,BOXSCORE : (2.5)
0.371,2,2.0826307692307693,BOXSCORE : (2.5)
0.371,3,2.1210923076923076,BOXSCORE : (2.5)
0.371,4,2.159553846153846,BOXSCORE : (2.5)
0.371,5,2.1980153846153847,BOXSCORE : (2.5)
0.371,6,2.236476923076923,BOXSCORE : (2.5)
0.371,7,2.2749384615384614,BOXSCORE : (2.5)
0.371,8,2.3134,BOXSCORE : (2.5)
0.371,9,2.3518615384615384,BOXSCORE : (2.5)
0.372,1,2.0441846153846153,BOXSCORE : (2.5)
0.372,2,2.082646153846154,BOXSCORE : (2.5)
0.372,3,2.1211076923076924,BOXSCORE : (2.5)
0.372,4,2.1595692307692307,BOXSCORE : (2.5)
0.372,5,2.198030769230769,BOXSCORE : (2.5)
0.372,6,2.236492307692308,BOXSCORE : (2.5)
0.372,7,2.274953846153846,BOXSCORE : (2.5)
0.372,8,2.3134153846153844,BOXSCORE : (2.5)
0.372,9,2.351876923076923,BOXSCORE : (2.5)
0.373,1,2.0442,BOXSCORE : (2.5)
0.373,2,2.0826615384615383,BOXSCORE : (2.5)
0.373,3,2.121123076923077,BOXSCORE : (2.5)
0.373,4,2.1595846153846154,BOXSCORE : (2.5)
0.373,5,2.1980461538461538,BOXSCORE : (2.5)
0.373,6,2.2365076923076925,BOXSCORE : (2.5)
0.373,7,2.274969230769231,BOXSCORE : (2.5)
0.373,8,2.313430769230769,BOXSCORE : (2.5)
0.373,9,2.3518923076923075,BOXSCORE : (2.5)
0.374,1,2.0442153846153848,BOXSCORE : (2.5)
0.374,2,2.082676923076923,BOXSCORE : (2.5)
0.374,3,2.1211384615384614,BOXSCORE : (2.5)
0.374,4,2.1596,BOXSCORE : (2.5)
0.374,5,2.1980615384615385,BOXSCORE : (2.5)
0.374,6,2.236523076923077,BOXSCORE : (2.5)
0.374,7,2.274984615384615,BOXSCORE : (2.5)
0.374,8,2.313446153846154,BOXSCORE : (2.5)
0.374,9,2.3519076923076923,BOXSCORE : (2.5)
0.375,1,2.044230769230769,BOXSCORE : (2.5)
0.375,2,2.082692307692308,BOXSCORE : (2.5)
0.375,3,2.121153846153846,BOXSCORE : (2.5)
0.375,4,2.1596153846153845,BOXSCORE : (2.5)
0.375,5,2.1980769230769233,BOXSCORE : (2.5)
0.375,6,2.2365384615384616,BOXSCORE : (2.5)
0.375,7,2.275,BOXSCORE : (2.5)
0.375,8,2.3134615384615387,BOXSCORE : (2.5)
0.375,9,2.351923076923077,BOXSCORE : (2.5)
0.376,1,2.044246153846154,BOXSCORE : (2.5)
0.376,2,2.082707692307692,BOXSCORE : (2.5)
0.376,3,2.121169230769231,BOXSCORE : (2.5)
0.376,4,2.1596307692307692,BOXSCORE : (2.5)
0.376,5,2.1980923076923076,BOXSCORE : (2.5)
0.376,6,2.2365538461538463,BOXSCORE : (2.5)
0.376,7,2.2750153846153847,BOXSCORE : (2.5)
0.376,8,2.313476923076923,BOXSCORE : (2.5)
0.376,9,2.3519384615384613,BOXSCORE : (2.5)
0.377,1,2.0442615384615386,BOXSCORE : (2.5)
0.377,2,2.082723076923077,BOXSCORE : (2.5)
0.377,3,2.1211846153846152,BOXSCORE : (2.5)
0.377,4,2.159646153846154,BOXSCORE : (2.5)
0.377,5,2.1981076923076923,BOXSCORE : (2.5)
0.377,6,2.2365692307692306,BOXSCORE : (2.5)
0.377,7,2.2750307692307694,BOXSCORE : (2.5)
0.377,8,2.3134923076923077,BOXSCORE : (2.5)
0.377,9,2.351953846153846,BOXSCORE : (2.5)
0.378,1,2.044276923076923,BOXSCORE : (2.5)
0.378,2,2.0827384615384616,BOXSCORE : (2.5)
0.378,3,2.1212,BOXSCORE : (2.5)
0.378,4,2.1596615384615383,BOXSCORE : (2.5)
0.378,5,2.198123076923077,BOXSCORE : (2.5)
0.378,6,2.2365846153846154,BOXSCORE : (2.5)
0.378,7,2.2750461538461537,BOXSCORE : (2.5)
0.378,8,2.3135076923076925,BOXSCORE : (2.5)
0.378,9,2.351969230769231,BOXSCORE : (2.5)
0.379,1,2.0442923076923076,BOXSCORE : (2.5)
0.379,2,2.082753846153846,BOXSCORE : (2.5)
0.379,3,2.1212153846153847,BOXSCORE : (2.5)
0.379,4,2.159676923076923,BOXSCORE : (2.5)
0.379,5,2.1981384615384614,BOXSCORE : (2.5)
0.379,6,2.2366,BOXSCORE : (2.5)
0.379,7,2.2750615384615385,BOXSCORE : (2.5)
0.379,8,2.313523076923077,BOXSCORE : (2.5)
0.379,9,2.3519846153846156,BOXSCORE : (2.5)
0.38,1,2.0443076923076924,BOXSCORE : (2.5)
